keyword_id,keyword_size,candidacy_id,keyword_name
,90,100118914,것
,60,100118914,동구
,60,100118914,단일화
,50,100118914,여론조사
,50,100118914,시
,50,100118914,이
,40,100118914,국민의당
,40,100118914,표
,40,100118914,등
,510,100118544,후보
,340,100118919,새누리당
,210,100118919,야권
,210,100118919,정의당
,200,100118919,무소속
,200,100118919,전
,200,100118919,여권
,190,100118919,의원
,180,100118919,옹진군
,170,100118919,출마
,500,100118471,후보
,120,100120580,후보
,70,100120580,단일화
,70,100120580,이해찬
,40,100120580,공천
,40,100120580,중앙당
,40,100120580,출마
,40,100120580,시
,40,100120580,더불어민주당
,40,100120580,조직
,130,100119763,후보
,190,100120370,대구
,130,100120370,등
,130,100120370,예비후보
,120,100120370,출마
,120,100120370,등록
,110,100120370,위반
,100,100120370,징역
,90,100120370,1년
,90,100120370,전
,360,100120038,후보
,170,100119025,대표
,140,100119025,것
,130,100119025,의원
,110,100119025,김비오
,110,100119025,새누리당
,100,100119025,부산
,100,100119025,여론조사
,100,100119025,말
,80,100119025,공천
,220,100120365,후보
,110,100119756,허영
,90,100119756,단일화
,90,100119756,국민의당
,90,100119756,정의당
,80,100119756,더불어민주당
,80,100119756,이용범
,70,100119756,새누리당
,60,100119756,춘천
,60,100119756,강선경
,560,100119871,후보
,220,100118613,새누리당
,170,100118613,서울
,130,100118613,오세훈
,110,100118613,국민의당
,110,100118613,더민주
,90,100118613,안철수
,90,100118613,3
,80,100118613,대구
,80,100118613,정세균
,940,100119321,후보
,80,100118289,전
,80,100118289,등
,70,100118289,정책
,60,100118289,총선
,60,100118289,선거구
,50,100118289,서원
,50,100118289,이
,40,100118289,것
,40,100118289,선거대책위원회
,400,100119118,후보
,70,100120101,총선
,70,100120101,후보
,50,100120101,등록
,50,100120101,무소속
,50,100120101,등
,50,100120101,확정
,40,100120101,충남
,40,100120101,예비후보
,40,100120101,공천
,100,100119360,후보
,70,100118329,선정
,60,100118329,등
,50,100118329,시민유권자운동본부
,30,100118329,무소속
,20,100118329,이익
,20,100118329,총선
,20,100118329,3명
,20,100118329,구성
,20,100118329,명단
,230,100120277,후보
,70,100119884,단일화
,50,100119884,성산구
,50,100119884,승리
,50,100119884,더불어민주당
,40,100119884,허성무
,40,100119884,여론조사
,40,100119884,새누리당
,40,100119884,정의당
,40,100119884,더민주
,630,100120114,후보
,80,100119774,북
,70,100119774,전주
,50,100119774,면
,50,100119774,금융중심지
,50,100119774,금융
,40,100119774,조성
,40,100119774,등
,40,100119774,이
,30,100119774,최연소
,60,100119001,등
,110,100120296,국민의당
,80,100120296,무소속
,70,100120296,남
,70,100120296,재산
,60,100120296,4명
,60,100120296,이상
,50,100120296,목포
,50,100120296,등록
,50,100120296,기록
,900,100120281,후보
,90,100118845,등
,60,100118845,수
,60,100118845,강
,60,100118845,청년들
,40,100118845,구상권
,30,100118845,것
,30,100118845,총선
,30,100118845,필요
,30,100118845,운영
,230,100119000,후보
,240,100120409,예비후보
,140,100120409,야권
,130,100120409,새누리당
,120,100120409,단일화
,110,100120409,중구
,100,100120409,이
,100,100120409,국민의당
,90,100120409,출마
,80,100120409,경우
,240,100119845,후보
,100,100120122,남구
,100,100120122,광주
,100,100120122,등
,80,100120122,장
,80,100120122,장병완
,70,100120122,전·현직
,60,100120122,단체장
,50,100120122,기
,50,100120122,동남갑
,400,100120388,후보
,170,100119104,더민주
,170,100119104,국민의당
,140,100119104,새누리당
,110,100119104,최종
,80,100119104,의원
,70,100119104,결정
,70,100119104,확정
,70,100119104,정의당
,70,100119104,경선
,40,100119597,개소식
,130,100118544,단일화
,120,100118544,것
,120,100118544,등
,110,100118544,여론조사
,100,100118544,국민의당
,90,100118544,더민주
,80,100118544,새누리당
,60,100118544,가운데
,60,100118544,정당
,630,100120319,후보
,220,100118471,야권
,210,100118471,정의당
,190,100118471,전
,180,100118471,옹진군
,180,100118471,여권
,170,100118471,것
,160,100118471,더민주
,140,100118471,수
,130,100118471,새누리당
,100,100120192,후보
,80,100119763,지지율
,70,100119763,지역
,70,100119763,새누리당
,60,100119763,국민의당
,60,100119763,등
,50,100119763,더민주당
,50,100119763,수
,50,100119763,7
,40,100119763,전
,40,100120391,정규직
,100,100120038,서울
,90,100120038,노동당
,70,100120038,중
,70,100120038,무소속
,70,100120038,국민의당
,60,100120038,총선
,60,100120038,3명
,60,100120038,세금
,60,100120038,1명
,710,100120395,후보
,170,100120365,선거사무소
,160,100120365,설치
,120,100120365,수
,100,100120365,천막
,90,100120365,구청
,80,100120365,중구청
,80,100120365,철거
,70,100120365,출마
,70,100120365,문제
,680,100119934,후보
,270,100119871,강원
,250,100119871,원주
,250,100119871,총선
,250,100119871,등
,210,100119871,새누리당
,150,100119871,말
,140,100119871,것
,140,100119871,선거구
,120,100119871,선대위
,450,100118347,후보
,320,100119321,오
,130,100119321,오전
,130,100119321,말
,100,100119321,그
,100,100119321,새누리당
,90,100119321,서울
,80,100119321,앞
,80,100119321,더불어민주당
,80,100119321,종
,1850,100119833,후보
,120,100119118,로고송
,110,100119118,등
,100,100119118,총선
,70,100119118,오
,70,100119118,이
,70,100119118,정책
,70,100119118,청주
,60,100119118,것
,60,100119118,후보들
,290,100120056,후보
,60,100119360,전
,50,100119360,최
,40,100119360,등
,40,100119360,이
,30,100119360,후보들
,30,100119360,선대위원장
,30,100119360,정치
,30,100119360,새누리당
,20,100119360,것
,230,100119289,후보
,200,100120277,등
,100,100120277,총선
,80,100120277,박명재
,80,100120277,새누리당
,70,100120277,의원
,60,100120277,것
,60,100120277,박
,50,100120277,선거대책위원회
,50,100120277,포항남·울릉
,630,100120362,후보
,240,100120114,단일화
,140,100120114,더민주
,130,100120114,여론조사
,130,100120114,노회찬
,120,100120114,국민의당
,100,100120114,정의당
,80,100120114,두
,80,100120114,의원
,80,100120114,노
,590,100119719,후보
,60,100119001,후보
,50,100119001,북
,50,100119001,▲
,40,100119001,전주
,30,100119001,민원
,30,100119001,추진
,30,100119001,공약
,30,100119001,이
,30,100119001,비전
,20,100118485,핫이슈
,360,100120281,전과
,280,100120281,등
,230,100120281,민중연합당
,220,100120281,목포
,190,100120281,중
,190,100120281,선고
,180,100120281,것
,180,100120281,무소속
,160,100120281,전
,1220,100119630,후보
,140,100119000,등
,120,100119000,감귤
,100,100119000,것
,90,100119000,수
,80,100119000,주민
,70,100119000,지역
,70,100119000,필요
,70,100119000,제2공항
,60,100119000,강지용
,150,100119845,중구
,130,100119845,총선
,110,100119845,이향희
,100,100119845,울산
,90,100119845,노동당
,90,100119845,새누리당
,80,100119845,것
,80,100119845,말
,80,100119845,핫이슈
,310,100119582,후보
,140,100120388,민중연합당
,130,100120388,총선
,130,100120388,등
,110,100120388,새누리당
,90,100120388,더불어민주당
,90,100120388,국민의당
,80,100120388,정의당
,80,100120388,등록
,70,100120388,여성후보
,530,100118353,후보
,40,100119597,수원
,40,100119597,핫이슈
,30,100119597,후보
,30,100119597,새누리당
,20,100119597,시장…개
,20,100119597,수
,20,100119597,기
,20,100119597,총선
,20,100119597,필요
,30,100118721,기
,210,100120319,단일화
,160,100120319,국민의당
,130,100120319,여론조사
,110,100120319,이
,110,100120319,더민주
,90,100120319,것
,90,100120319,대전
,90,100120319,이대식
,90,100120319,등
,100,100119219,등
,40,100120192,조사
,30,100120192,정당
,30,100120192,4
,30,100120192,지지율
,30,100120192,무소속
,30,100120192,25.
,30,100120192,국민의당
,30,100120192,정의당
,30,100120192,안상수
,590,100119438,후보
,30,100120391,예비후보
,30,100120391,수
,30,100120391,출마
,30,100120391,99
,20,100120391,노동자
,20,100120391,학교
,20,100120391,세종시
,20,100120391,민중연합당
,20,100120391,총선
,80,100120165,후보
,590,100120395,등
,540,100120395,▷군필
,460,100120395,위반
,450,100120395,출마
,440,100120395,졸업
,420,100120395,무소속
,300,100120395,전
,260,100120395,선고
,210,100120395,▷정당
,1070,100118457,후보
,230,100119934,의원
,190,100119934,새누리당
,180,100119934,총선
,180,100119934,원
,160,100119934,전
,120,100119934,이
,110,100119934,개
,100,100119934,등
,100,100119934,가운데
,520,100118894,후보
,190,100118347,단일화
,140,100118347,원주
,110,100118347,더불어민주당
,100,100118347,선거구
,100,100118347,국민의당
,90,100118347,협의
,90,100118347,정의당
,90,100118347,등
,90,100118347,새누리당
,970,100119534,후보
,410,100119833,것
,370,100119833,오
,340,100119833,국민의당
,300,100119833,새누리당
,240,100119833,더민주
,240,100119833,의원
,230,100119833,정세균
,220,100119833,오세훈
,210,100119833,저
,1280,100120092,후보
,90,100120056,이
,90,100120056,등
,80,100120056,선거구
,80,100120056,공약
,60,100120056,이날
,50,100120056,더불어민주당
,50,100120056,말
,50,100120056,방문
,50,100120056,27
,90,100120351,등
,200,100119289,야권연대
,130,100119289,연대
,100,100119289,정의당
,90,100119289,제안
,90,100119289,국민의당
,80,100119289,충청권
,70,100119289,것
,70,100119289,총선
,70,100119289,야권
,40,100119220,후보
,240,100120362,출마
,200,100120362,무소속
,120,100120362,민중연합당
,120,100120362,경력
,110,100120362,도전
,110,100120362,등
,100,100120362,총선
,100,100120362,의원
,100,100120362,새누리당
,250,100120707,후보
,210,100119719,단일화
,160,100119719,더민주
,140,100119719,노회찬
,120,100119719,국민의당
,110,100119719,여론조사
,110,100119719,정의당
,90,100119719,의원
,90,100119719,대표
,80,100119719,것
,70,100119790,후보
,20,100118485,더불어민주당
,10,100118485,북
,10,100118485,구멍
,10,100118485,오빠
,10,100118485,전주시
,10,100118485,'논란'▶
,10,100118485,유족
,10,100118485,도의원
,10,100118485,7싸
,90,100119125,후보
,1200,100119630,국
,510,100119630,중
,360,100119630,무
,330,100119630,전과
,300,100119630,정
,220,100119630,무소속
,200,100119630,민중연합당
,180,100119630,면제
,170,100119630,것
,50,100118481,후보
,90,100119582,새누리당
,80,100119582,것
,80,100119582,이채익
,60,100119582,박기준
,60,100119582,발
,60,100119582,의원
,60,100119582,세월호
,50,100119582,남구
,50,100119582,박
,1280,100118624,후보
,230,100118353,무소속
,210,100118353,등
,200,100118353,출마
,180,100118353,총선
,180,100118353,새누리당
,140,100118353,국민의당
,110,100118353,1
,110,100118353,더민주
,100,100118353,기록
,150,100120194,후보
,30,100118721,보좌진
,30,100118721,국회
,30,100118721,국회의원
,30,100118721,등
,30,100118721,청년
,30,100118721,백혜련
,30,100118721,후보
,30,100118721,말
,20,100118721,이하
,100,100120269,국민의당
,90,100119219,전
,70,100119219,무소속
,70,100119219,후보들
,70,100119219,후보
,60,100119219,총선
,60,100119219,충북
,60,100119219,새누리당
,50,100119219,선거구
,50,100119219,경제
,20,100118667,전
,280,100119438,등록
,220,100119438,의원
,160,100119438,새누리
,130,100119438,더민주
,80,100119438,선거구
,80,100119438,등
,70,100119438,총선
,70,100119438,무소속
,70,100119438,국민의당
,880,100118297,후보
,80,100120165,의원
,60,100120165,이해찬
,50,100120165,단일화
,30,100120165,공천
,30,100120165,출마
,30,100120165,더불어민주당
,20,100120165,것
,20,100120165,중앙당
,20,100120165,이후
,440,100118457,새누리당
,320,100118457,무소속
,230,100118457,출마
,170,100118457,의원
,160,100118457,지역
,120,100118457,공천
,110,100118457,여론조사
,110,100118457,더불어민주당
,110,100118457,지지율
,640,100119279,후보
,240,100118894,총선
,170,100118894,대표
,140,100118894,후보들
,130,100118894,부산
,120,100118894,재산
,120,100118894,의원
,100,100118894,것
,100,100118894,개소식
,100,100118894,원
,290,100119061,후보
,340,100119534,새누리당
,220,100119534,총선
,210,100119534,국민의당
,200,100119534,공천
,190,100119534,교수
,190,100119534,출마
,160,100119534,등
,150,100119534,19대
,150,100119534,이
,280,100119757,후보
,920,100120092,등
,630,100120092,출마
,460,100120092,무소속
,450,100120092,위반
,440,100120092,새누리당
,330,100120092,국민의당
,300,100120092,전
,290,100120092,병역
,270,100120092,면제
,1640,100120147,소득
,60,100120351,후보
,40,100120351,오
,40,100120351,실질적
,40,100120351,보상
,40,100120351,품목
,40,100120351,말
,30,100120351,것
,30,100120351,농어업재해
,30,100120351,단계적
,120,100118944,후보
,20,100119220,것
,20,100119220,핫이슈
,20,100119220,수
,20,100119220,단일화
,20,100119220,야권단일화
,20,100119220,국민의당
,20,100119220,정재택
,10,100119220,"같아""…혼자"
,10,100119220,부분
,500,100120162,후보
,80,100120707,의원
,70,100120707,것
,70,100120707,민중연합당
,70,100120707,무소속
,70,100120707,박
,60,100120707,박명재
,60,100120707,출마
,60,100120707,총선
,50,100120707,지역
,210,100118999,후보
,40,100119790,이주영
,30,100119790,선대위
,30,100119790,선거대책위원회
,30,100119790,기
,30,100119790,총선
,30,100119790,25일
,30,100119790,마산합포구
,30,100119790,등록
,30,100119790,중심
,570,100120286,후보
,30,100119125,장
,30,100119125,국민의당
,20,100119125,북
,20,100119125,기
,20,100119125,총선
,20,100119125,예비후보
,20,100119125,등록
,20,100119125,뉴시스
,20,100119125,이
,300,100120352,후보
,40,100118481,목포
,40,100118481,시스템
,40,100118481,유
,30,100118481,약자
,30,100118481,후보단일화
,20,100118481,전
,20,100118481,위급상황
,20,100118481,복지
,20,100118481,예비후보
,120,100119283,예비후보
,320,100118624,새누리당
,280,100118624,총선
,260,100118624,공천
,190,100118624,것
,190,100118624,교수
,190,100118624,19대
,180,100118624,중
,170,100118624,단일화
,170,100118624,출마
,600,100118941,후보
,130,100120194,강
,120,100120194,전
,110,100120194,구속
,100,100120194,허용
,90,100120194,강운태
,90,100120194,광주
,80,100120194,것
,80,100120194,아버지
,70,100120194,시장
,150,100120401,광주
,80,100120269,후보등록
,80,100120269,수원시
,80,100120269,24일
,80,100120269,경기
,80,100120269,권선구선거관리위원회
,80,100120269,기
,80,100120269,후보
,80,100120269,2016.
,80,100120269,이대
,1250,100120340,후보
,20,100118667,대전
,20,100118667,뉴시스
,20,100118667,선거사무소
,20,100118667,후보
,20,100118667,이은권
,10,100118667,영상
,10,100118667,03.
,10,100118667,【대전=뉴시스】조명휘
,10,100118667,대전시티즌
,40,100120126,더불어민주당
,390,100118297,등록
,290,100118297,새누리
,220,100118297,더민주
,180,100118297,국민의당
,140,100118297,무소속
,140,100118297,선거구
,130,100118297,등
,80,100118297,정의당
,80,100118297,수
,770,100120243,후보
,240,100119279,새누리당
,190,100119279,대구
,130,100119279,의원
,120,100119279,무소속
,110,100119279,총선
,90,100119279,류성걸
,80,100119279,것
,80,100119279,6
,80,100119279,후보들
,390,100120381,후보
,280,100119061,국회
,250,100119061,선거구
,200,100119061,소송
,200,100119061,등
,170,100119061,획정
,100,100119061,것
,90,100119061,주장
,90,100119061,이
,80,100119061,위법
,910,100119328,후보
,130,100119757,선거구
,120,100119757,원주
,110,100119757,정의당
,90,100119757,것
,90,100119757,더민주
,90,100119757,새누리
,80,100119757,등
,70,100119757,단일화
,70,100119757,국민의당
,680,100120123,후보
,640,100120147,"병역필(병장),"
,640,100120147,등
,400,100120147,위반
,390,100120147,징역
,390,100120147,1억
,370,100120147,벌금
,350,100120147,병역
,340,100120147,비대상
,330,100120147,종부
,380,100119211,후보
,80,100118944,청주
,70,100118944,공약
,60,100118944,등
,40,100118944,공동
,40,100118944,추진
,40,100118944,약속
,30,100118944,조성
,30,100118944,4명
,30,100118944,지원
,240,100119806,후보
,190,100120162,교수
,190,100120162,공천
,180,100120162,새누리당
,170,100120162,총선
,150,100120162,19대
,150,100120162,출마
,140,100120162,국민의당
,140,100120162,출신
,130,100120162,중
,70,100119820,후보
,170,100118999,새누리당
,90,100118999,총선
,90,100118999,김석기
,90,100118999,정치
,70,100118999,것
,70,100118999,경주
,70,100118999,정수성
,70,100118999,의원
,60,100118999,대통령
,160,100119758,후보
,550,100120286,것
,300,100120286,저
,210,100120286,말
,210,100120286,전
,200,100120286,대표
,190,100120286,의원
,130,100120286,정청래
,130,100120286,공천
,130,100120286,생각
,330,100119705,전
,120,100120352,정의당
,90,100120352,것
,90,100120352,더민주
,80,100120352,남구
,80,100120352,김성진
,70,100120352,야권연대
,70,100120352,선거구
,60,100120352,출마
,60,100120352,위원장
,510,100119749,후보
,120,100119283,후보
,110,100119283,목포시
,80,100119283,것
,80,100119283,김한창
,60,100119283,목포
,60,100119283,무소속
,60,100119283,4명
,60,100119283,있다”고
,50,100119283,이
,400,100118559,후보
,120,100118941,새누리당
,100,100118941,것
,100,100118941,의원
,100,100118941,무소속
,100,100118941,심규명
,90,100118941,박기준
,90,100118941,박
,90,100118941,총선
,80,100118941,단일화
,900,100120320,후보
,80,100120401,기
,80,100120401,문충식
,80,100120401,오전
,80,100120401,새누리당
,70,100120401,출마
,70,100120401,2016.
,70,100120401,브리핑룸
,70,100120401,예비후보
,70,100120401,선언
,170,100119682,후보
,400,100120340,등
,350,100120340,무소속
,330,100120340,출마
,280,100120340,새누리당
,210,100120340,것
,180,100120340,국민의당
,170,100120340,1
,170,100120340,총선
,160,100120340,민중연합당
,150,100120155,후보
,40,100120126,예비후보
,40,100120126,중구
,30,100120126,송
,30,100120126,선거사무소
,30,100120126,송행수
,20,100120126,기
,20,100120126,승리
,20,100120126,개소식
,20,100120126,대전
,210,100119792,후보
,400,100120243,소득
,280,100120243,전
,270,100120243,국민의당
,240,100120243,더민주
,160,100120243,"병역필(병장),"
,150,100120243,등
,130,100120243,새누리
,120,100120243,위반
,110,100120243,최종
,1380,100120724,후보
,170,100120381,새누리당
,100,100120381,무소속
,80,100120381,6
,80,100120381,류성걸
,70,100120381,조사
,60,100120381,4
,60,100120381,대구
,60,100120381,3
,60,100120381,정종섭
,150,100118981,후보
,380,100119328,등록
,380,100119328,새누리당
,220,100119328,등
,200,100119328,것
,170,100119328,부산
,150,100119328,더민주
,130,100119328,예비후보
,130,100119328,의원
,120,100119328,이날
,1580,100118943,후보
,140,100120123,등록
,120,100120123,원주
,120,100120123,새누리당
,110,100120123,총선
,90,100120123,단일화
,70,100120123,선거구
,70,100120123,수
,60,100120123,중
,60,100120123,지역
,340,100118340,후보
,250,100119211,선거사무소
,150,100119211,수
,140,100119211,설치
,130,100119211,것
,130,100119211,등
,130,100119211,선거
,120,100119211,천막
,120,100119211,텐트
,100,100119211,등록
,1530,100120304,소득
,110,100119806,의원
,80,100119806,노
,60,100119806,총선
,60,100119806,공약
,60,100119806,새누리당
,50,100119806,청주
,50,100119806,국민의당
,40,100119806,더민주당
,40,100119806,출마
,260,100120014,후보
,40,100119820,전
,40,100119820,뉴시스
,30,100119820,기
,30,100119820,개소식
,30,100119820,이창수
,30,100119820,선거사무소
,30,100119820,29일
,30,100119820,쌍용동
,30,100119820,새누리당
,90,100119773,후보
,150,100119758,것
,140,100119758,위원
,110,100119758,금리
,90,100119758,이
,90,100119758,등
,90,100119758,중립
,90,100119758,비둘기파
,80,100119758,경기
,80,100119758,성향
,700,100118979,후보
,300,100119705,소득
,190,100119705,"병역필(병장),"
,170,100119705,벌금
,160,100119705,위반
,160,100119705,등
,140,100119705,재산
,70,100119705,도로교통법
,60,100119705,징역
,50,100119705,"병역필(일병),"
,190,100118339,후보
,110,100119749,것
,110,100119749,때
,100,100119749,출마
,100,100119749,질문
,90,100119749,정동영
,80,100119749,평가
,80,100119749,답변
,80,100119749,후배
,60,100119749,전
,100,100120073,후보
,160,100118559,여수
,140,100118559,이
,130,100118559,신
,120,100118559,건설
,100,100118559,당선
,90,100118559,새누리당
,70,100118559,신정
,70,100118559,등록
,60,100118559,것
,630,100118509,후보
,250,100120320,단일화
,230,100120320,박
,210,100120320,새누리당
,190,100120320,송
,170,100120320,것
,170,100120320,야권
,170,100120320,전
,160,100120320,무소속
,160,100120320,의원
,1080,100119063,후보
,120,100119682,국회의원
,100,100119682,이병훈
,90,100119682,광주
,80,100119682,지역
,70,100119682,것
,70,100119682,더불어민주당
,70,100119682,지방의원
