keyword_id,keyword_size,candidacy_id,keyword_name
,120,100118289,아침
,80,100118289,거리
,80,100118289,축제
,70,100118289,용화사
,70,100118289,무심천
,70,100118289,이날
,310,100119118,후보
,160,100119884,새누리당
,140,100119884,국민의당
,130,100119884,야권단일후보
,130,100119884,더민주
,110,100119884,것
,110,100119884,정의당
,90,100119884,노
,70,100119884,고발
,70,100119884,2
,610,100120114,후보
,200,100119774,것
,180,100119774,김윤덕
,170,100119774,한옥마을
,160,100119774,말
,150,100119774,전
,150,100119774,김광수
,130,100119774,유종근
,110,100119774,전주갑
,110,100119774,북
,150,100119001,후보
,70,100120101,총선
,70,100120101,후보
,50,100120101,등록
,50,100120101,무소속
,50,100120101,등
,50,100120101,확정
,40,100120101,충남
,40,100120101,예비후보
,40,100120101,공천
,160,100119360,후보
,90,100118329,후보
,80,100118329,최창호
,80,100118329,"다녀""▶"
,80,100118329,문재
,80,100118329,고향
,80,100118329,2/뉴스1choi119@news1
,80,100118329,뒤
,80,100118329,포항
,80,100118329,kr▶
,170,100120277,등
,90,100120296,국민의당
,70,100120296,재산
,60,100120296,남
,60,100120296,4명
,50,100120296,무소속
,50,100120296,등록
,50,100120296,이상
,40,100120296,목포
,40,100120296,3명
,1050,100120281,후보
,120,100119741,등
,90,100119741,선거구
,80,100119741,것
,80,100119741,국민의당
,80,100119741,제주
,70,100119741,약속
,70,100119741,새누리당
,60,100119741,지역구
,50,100119741,거리유세
,260,100118846,후보
,150,100120365,현수막
,130,100120365,경찰
,100,100120365,부산
,100,100120365,훼손
,90,100120365,선거
,70,100120365,출마
,60,100120365,것
,50,100120365,벽보
,50,100120365,대통령
,450,100119934,후보
,40,100119763,핫이슈
,30,100119763,세종시
,30,100119763,등
,20,100119763,복지정책
,20,100119763,기
,20,100119763,구성모
,20,100119763,추진
,20,100119763,분야
,20,100119763,국민의당
,40,100120391,세종시
,160,100118544,것
,130,100118544,이장우
,130,100118544,선병렬
,120,100118544,강
,120,100118544,새누리당
,110,100118544,대전
,100,100118544,토론회
,100,100118544,동구
,90,100118544,단일화
,110,100120319,후보
,70,100120122,장
,70,100120122,선거운동
,60,100120122,봉사활동
,60,100120122,선거운동원
,60,100120122,실천
,40,100120122,유권자들
,40,100120122,출정식
,40,100120122,첫날
,30,100120122,공손
,70,100120388,여성
,100,100120038,서울
,90,100120038,노동당
,70,100120038,중
,70,100120038,무소속
,70,100120038,국민의당
,60,100120038,총선
,60,100120038,3명
,60,100120038,세금
,60,100120038,1명
,880,100120395,후보
,220,100118471,야권
,190,100118471,전
,180,100118471,옹진군
,180,100118471,정의당
,180,100118471,여권
,160,100118471,것
,160,100118471,더민주
,140,100118471,수
,110,100118471,중구
,40,100120192,강화
,180,100119104,의원
,150,100119104,지역
,120,100119104,새누리당
,110,100119104,경기
,110,100119104,수원갑
,110,100119104,수원
,80,100119104,것
,80,100119104,후보들
,80,100119104,여
,480,100119597,후보
,140,100120409,무소속
,140,100120409,새누리당
,100,100120409,국민의당
,80,100120409,출정식
,80,100120409,후보들
,70,100120409,앞
,70,100120409,남구
,60,100120409,더불어민주당
,60,100120409,중구
,400,100119845,후보
,150,100118347,선거구
,130,100118347,새누리당
,100,100118347,원주
,100,100118347,선거운동
,100,100118347,등
,90,100118347,말
,90,100118347,총선
,90,100118347,시작
,80,100118347,단일화
,2120,100119534,후보
,20,100119321,종
,20,100119321,핫이슈
,20,100119321,호소
,20,100119321,뉴시스
,20,100119321,총선
,20,100119321,정세균
,20,100119321,2016.
,20,100119321,말
,10,100119321,금지【서울=뉴시스】배우
,100,100119833,후보
,150,100119118,벚꽃
,150,100119118,인사
,140,100119118,청주
,120,100119118,아침
,100,100119118,축제
,100,100119118,후보들
,100,100119118,이날
,80,100119118,무심천
,80,100119118,거리
,620,100120056,후보
,300,100120114,정의당
,220,100120114,야권단일후보
,220,100120114,노
,180,100120114,것
,180,100120114,국민의당
,150,100120114,사용
,140,100120114,단일화
,110,100120114,고발
,110,100120114,표현
,550,100119719,후보
,100,100119001,7
,100,100119001,3
,100,100119001,순
,100,100119001,5
,90,100119001,지
,90,100119001,8
,90,100119001,4
,80,100119001,9
,80,100119001,정운천
,150,100118485,후보
,100,100119360,전
,80,100119360,최
,60,100119360,새누리당
,50,100119360,이
,50,100119360,등
,40,100119360,총선
,40,100119360,국회의원
,40,100119360,천안발전
,30,100119360,기
,180,100119289,후보
,170,100120277,후보
,60,100120277,총선
,60,100120277,울릉도
,60,100120277,새누리당
,50,100120277,박명재
,50,100120277,박
,50,100120277,포항
,40,100120277,주민
,40,100120277,수
,340,100120362,후보
,360,100120281,전과
,290,100120281,등
,280,100120281,목포
,240,100120281,민중연합당
,240,100120281,전
,230,100120281,것
,210,100120281,무소속
,200,100120281,중
,200,100120281,의원
,1370,100119630,후보
,90,100118846,답변
,80,100118846,후보들
,60,100118846,제주
,50,100118846,제주연대회의
,50,100118846,부상
,40,100118846,출마
,40,100118846,의견
,40,100118846,답변서
,40,100118846,변경
,140,100118845,후보
,180,100119934,원
,140,100119934,총선
,130,100119934,새누리당
,120,100119934,예비후보
,110,100119934,후보들
,100,100119934,등
,100,100119934,개
,100,100119934,의원
,90,100119934,지출
,690,100118894,후보
,40,100120391,후보
,20,100120391,토론
,20,100120391,30일
,20,100120391,토론회
,20,100120391,핫이슈
,20,100120391,민중연합당
,20,100120391,뉴시스
,20,100120391,기
,20,100120391,여미전
,160,100120165,후보
,100,100120319,노동자
,80,100120319,이대식
,60,100120319,공약
,60,100120319,이
,50,100120319,동구
,50,100120319,▲
,50,100120319,정규직
,50,100120319,대전
,50,100120319,건설노동자들
,110,100119219,등
,60,100120388,총선
,50,100120388,대
,50,100120388,후보
,40,100120388,것
,40,100120388,수
,40,100120388,민중연합당
,30,100120388,정의당
,30,100120388,당
,20,100120388,선거구
,620,100118353,후보
,590,100120395,등
,510,100120395,무소속
,450,100120395,위반
,410,100120395,출마
,290,100120395,전
,290,100120395,새누리당
,260,100120395,선고
,190,100120395,징역형
,160,100120395,것
,670,100118457,후보
,20,100120192,핫이슈
,20,100120192,출마
,20,100120192,후보
,20,100120192,무소속
,20,100120192,말
,20,100120192,건설
,10,100120192,공천
,10,100120192,것
,10,100120192,그
,300,100119438,후보
,140,100119597,등
,130,100119597,총선
,130,100119597,더민주
,120,100119597,정치자금
,110,100119597,새누리당
,100,100119597,것
,100,100119597,이
,100,100119597,의원
,80,100119597,말
,340,100118721,후보
,110,100119845,호소
,110,100119845,새누리당
,100,100119845,무소속
,90,100119845,중구
,80,100119845,후보들
,60,100119845,이향희
,60,100119845,곳
,60,100119845,뉴시스
,60,100119845,기
,190,100119582,후보
,490,100119534,단일화
,490,100119534,국민의당
,420,100119534,더민주
,310,100119534,정의당
,300,100119534,출마
,300,100119534,새누리당
,290,100119534,총선
,270,100119534,중
,250,100119534,공천
,1090,100119757,후보
,70,100119833,서울
,60,100119833,총선
,60,100119833,안철수
,60,100119833,31일
,50,100119833,기
,50,100119833,박태순
,50,100119833,2016.
,50,100119833,혜화역
,50,100119833,국민의당
,320,100120092,후보
,240,100120056,선거구
,170,100120056,총선
,160,100120056,국민의당
,160,100120056,청주
,140,100120056,새누리당
,100,100120056,후보들
,90,100120056,오전
,90,100120056,등
,80,100120056,충북
,160,100120351,후보
,230,100119719,정의당
,220,100119719,노
,160,100119719,야권단일후보
,140,100119719,것
,130,100119719,단일화
,130,100119719,사용
,110,100119719,국민의당
,100,100119719,고발
,100,100119719,경남도당
,280,100119790,것
,130,100118485,의원
,120,100118485,총선
,90,100118485,전주
,80,100118485,최형재
,80,100118485,정청래
,70,100118485,대선
,70,100118485,더불어민주당
,60,100118485,분열
,60,100118485,일
,820,100119125,후보
,80,100119289,약속
,80,100119289,시민
,80,100119289,등
,70,100119289,10대
,50,100119289,총선
,50,100119289,경제
,40,100119289,표
,40,100119289,더불어민주당
,40,100119289,지역
,40,100119220,후보
,100,100120362,박
,90,100120362,민중연합당
,80,100120362,것
,80,100120362,수
,80,100120362,의원
,80,100120362,선거
,70,100120362,후보들
,70,100120362,무소속
,70,100120362,박명재
,50,100120707,후보
,330,100119630,전과
,320,100119630,중
,230,100119630,무소속
,210,100119630,민중연합당
,190,100119630,국민의당
,180,100119630,면제
,170,100119630,것
,170,100119630,선거구
,170,100119630,등록
,280,100118481,후보
,80,100118845,등
,50,100118845,선거구
,50,100118845,약속
,40,100118845,이
,40,100118845,새누리당
,40,100118845,제주
,30,100118845,총선
,30,100118845,성산
,30,100118845,지역구
,140,100119000,후보
,560,100118894,대표
,310,100118894,전
,230,100118894,총선
,150,100118894,의원
,150,100118894,새누리당
,120,100118894,부산
,120,100118894,재산
,110,100118894,등
,100,100118894,개소식
,620,100119061,후보
,100,100120165,인천
,100,100120165,공천
,90,100120165,지역
,90,100120165,무소속
,80,100120165,출마
,80,100120165,징계
,80,100120165,새누리당
,70,100120165,대표
,60,100120165,더불어민주당
,100,100119219,무소속
,100,100119219,선거구
,90,100119219,전
,70,100119219,후보들
,70,100119219,후보
,70,100119219,예비후보
,70,100119219,새누리당
,60,100119219,충북
,60,100119219,총선
,40,100118667,후보
,340,100118353,등록
,130,100118353,선거구
,110,100118353,민중연합당
,110,100118353,국민의당
,100,100118353,것
,100,100118353,더불어민주당
,90,100118353,전
,80,100118353,출마
,80,100118353,중
,110,100120194,것
,200,100118457,무소속
,170,100118457,곽
,170,100118457,새누리당
,160,100118457,것
,150,100118457,기호
,120,100118457,대구
,110,100118457,수
,100,100118457,5번
,100,100118457,토론회
,420,100119279,후보
,280,100119438,대표
,190,100119438,인천
,140,100119438,새누리당
,120,100119438,것
,100,100119438,지원유세
,80,100119438,강조
,80,100119438,북한
,80,100119438,호소
,70,100119438,안보
,200,100118297,후보
,110,100118721,등
,90,100118721,단일화
,80,100118721,수원
,70,100118721,예산
,70,100118721,국민의당
,70,100118721,백혜련
,70,100118721,백
,60,100118721,후보들
,50,100118721,것
,420,100120269,후보
,110,100119582,시작
,100,100119582,등
,90,100119582,새누리당
,70,100119582,남구
,60,100119582,기
,60,100119582,유세
,60,100119582,뉴시스
,50,100119582,이채익
,50,100119582,2016.
,330,100118624,후보
,410,100119757,단일화
,290,100119757,더민주
,280,100119757,국민의당
,270,100119757,정의당
,140,100119757,원주
,140,100119757,야권
,110,100119757,제안
,110,100119757,선거구
,110,100119757,등
,300,100120123,후보
,130,100120092,등
,100,100120092,출마
,100,100120092,국민의당
,100,100120092,새누리당
,80,100120092,서울
,80,100120092,병역
,70,100120092,면제
,70,100120092,정의당
,60,100120092,더민주
,1040,100120147,후보
,80,100120351,등
,70,100120351,이
,60,100120351,선거구
,50,100120351,오
,50,100120351,총선
,50,100120351,아라동
,40,100120351,제주시
,40,100120351,거리유세
,40,100120351,핫이슈
,500,100118944,후보
,250,100119790,◆박남현
,250,100119790,생각
,240,100119790,◇김효영
,230,100119790,후보
,180,100119790,마산
,140,100119790,수
,90,100119790,저
,90,100119790,점
,80,100119790,부분들
,280,100120286,것
,560,100119125,것
,410,100119125,국민의당
,360,100119125,의원
,350,100119125,새누리당
,330,100119125,때문
,310,100119125,수
,290,100119125,지역
,220,100119125,대표
,200,100119125,야권연대
,110,100118478,후보
,20,100119220,것
,20,100119220,핫이슈
,20,100119220,수
,20,100119220,단일화
,20,100119220,야권단일화
,20,100119220,국민의당
,20,100119220,정재택
,10,100119220,"같아""…혼자"
,10,100119220,부분
,580,100120162,후보
,30,100120707,출마
,30,100120707,정치
,30,100120707,무소속
,30,100120707,임영숙
,20,100120707,핫이슈
,20,100120707,포항시청
,20,100120707,정책
,20,100120707,극복
,20,100120707,브리핑룸
,150,100118999,후보
,80,100118481,국민의당
,70,100118481,재산
,50,100118481,이상
,40,100118481,10억원
,30,100118481,마이너스
,30,100118481,0원
,30,100118481,선거구
,30,100118481,가운데
,30,100118481,광산구갑
,120,100119283,예비후보
,90,100119000,등
,50,100119000,선거구
,50,100119000,약속
,40,100119000,지역
,40,100119000,제주
,30,100119000,거리유세
,30,100119000,지역구
,30,100119000,농업
,30,100119000,아침
,100,100119061,지역
,100,100119061,무소속
,100,100119061,새누리당
,70,100119061,총선
,70,100119061,의원
,60,100119061,것
,60,100119061,재산
,60,100119061,더민주
,50,100119061,출마
,430,100119328,후보
,30,100118667,중구
,30,100118667,이은권
,30,100118667,공약
,30,100118667,대전
,20,100118667,전
,20,100118667,기
,20,100118667,총선
,20,100118667,행사
,20,100118667,거리
,170,100120126,대표
,100,100120194,후보
,60,100120194,강
,50,100120194,허용
,50,100120194,부인
,40,100120194,강운태
,40,100120194,등
,40,100120194,선거운동
,30,100120194,출마
,30,100120194,경우
,150,100120401,광주
,180,100119279,출마
,150,100119279,대구
,110,100119279,말
,110,100119279,새누리당
,100,100119279,것
,100,100119279,경북고
,90,100119279,동문
,90,100119279,무소속
,90,100119279,정종섭
,310,100120381,후보
,130,100118297,국민의당
,130,100118297,더민주
,110,100118297,단일화
,90,100118297,인천
,60,100118297,남구
,50,100118297,야권단일화
,50,100118297,대표
,50,100118297,손
,40,100118297,것
,760,100120243,후보
,240,100120269,의원
,160,100120269,더민주
,160,100120269,새누리당
,120,100120269,단일화
,110,100120269,선거구
,110,100120269,전
,90,100120269,지역
,90,100120269,총선
,90,100120269,등
,770,100120340,후보
,160,100118624,등
,100,100118624,시작
,90,100118624,지역
,90,100118624,유세
,80,100118624,새누리당
,70,100118624,후보들
,70,100118624,더불어민주당
,70,100118624,무소속
,50,100118624,인사
,400,100118941,후보
,220,100120123,원주
,160,100120123,총선
,120,100120123,이강후
,120,100120123,새누리당
,90,100120123,선거구
,80,100120123,말
,70,100120123,19대
,70,100120123,지역
,50,100120123,것
,240,100118340,후보
,280,100120147,단일화
,270,100120147,더민주
,220,100120147,국민의당
,180,100120147,정의당
,140,100120147,서울
,100,100120147,제안
,100,100120147,총선
,90,100120147,무소속
,90,100120147,노동당
,1560,100119211,후보
,190,100118944,인사
,190,100118944,청주
,190,100118944,총선
,160,100118944,벚꽃
,150,100118944,아침
,130,100118944,새누리당
,110,100118944,후보들
,110,100118944,축제
,90,100118944,거리
,470,100119806,후보
,250,100120286,◆박남현
,250,100120286,생각
,240,100120286,◇김효영
,220,100120286,후보
,180,100120286,마산
,140,100120286,수
,90,100120286,저
,90,100120286,점
,80,100120286,부분들
,770,100119705,후보
,100,100118478,순
,100,100118478,3
,100,100118478,7
,100,100118478,5
,90,100118478,8
,90,100118478,4
,90,100118478,지
,80,100118478,9
,60,100118478,국민의당
,510,100120352,후보
,200,100120162,총선
,190,100120162,교수
,190,100120162,공천
,180,100120162,새누리당
,160,100120162,19대
,160,100120162,국민의당
,150,100120162,출마
,140,100120162,중
,140,100120162,출신
,60,100119820,후보
,140,100118999,새누리당
,90,100118999,김석기
,90,100118999,정치
,70,100118999,경주
,70,100118999,것
,70,100118999,총선
,70,100118999,정수성
,70,100118999,의원
,60,100118999,대통령
,260,100119758,후보
,120,100119283,후보
,110,100119283,목포시
,80,100119283,것
,80,100119283,김한창
,60,100119283,목포
,60,100119283,무소속
,60,100119283,4명
,60,100119283,있다”고
,50,100119283,이
,400,100118559,후보
,160,100119328,낙선
,140,100119328,새누리당
,130,100119328,등
,110,100119328,대상자
,110,100119328,부산
,110,100119328,선정
,100,100119328,이
,100,100119328,▲
,90,100119328,발표
,1240,100118943,후보
,160,100120126,전
,160,100120126,후보
,120,100120126,것
,100,100120126,대전
,90,100120126,이
